Open,High,Low,Close,Volume,Real_Class,Predicted_Class
1.24548,1.24671,1.24414,1.24611,26837.6992,1.0,0.0
1.2463,1.24712,1.24379,1.2467,26936.5,-2.0,0.0
1.24647,1.24787,1.24545,1.24547,26826.3008,0.0,0.0
1.24522,1.24666,1.24381,1.24546,26045.8008,-1.0,2.0
1.24568,1.24648,1.24409,1.24479,26002.6992,2.0,0.0
1.24485,1.24738,1.24442,1.2463899999999999,25988.9004,0.0,0.0
1.24632,1.24664,1.2439799999999999,1.24645,25898.0996,-1.0,0.0
1.2462799999999998,1.24645,1.2449299999999999,1.24546,26587.1992,-2.0,2.0
1.24595,1.2464600000000001,1.2427,1.24401,27150.9004,-2.0,2.0
1.24384,1.24447,1.2419200000000001,1.2422600000000001,250492.7969,-2.0,2.0
1.24224,1.24275,1.2389700000000001,1.23997,114323.2031,2.0,2.0
1.23986,1.2424,1.2395399999999999,1.24102,121816.1016,0.0,-2.0
1.24111,1.24139,1.2395399999999999,1.24115,86453.0,2.0,2.0
1.2413,1.24336,1.2409,1.24272,54143.8984,-1.0,0.0
1.2429299999999999,1.24336,1.24189,1.24237,27200.1992,2.0,2.0
1.24248,1.2443899999999999,1.24213,1.24397,28207.9004,-2.0,0.0
1.24391,1.2453,1.24254,1.2428,26693.5,0.0,0.0
1.24288,1.24335,1.24139,1.24278,25505.5,2.0,0.0
1.24263,1.2449700000000001,1.24253,1.24435,26943.8008,1.0,0.0
1.2446,1.24623,1.2434399999999999,1.24519,28845.5996,2.0,2.0
1.24537,1.24675,1.24482,1.24624,25363.6992,1.0,2.0
1.2462,1.24708,1.24589,1.2465700000000002,27263.6992,0.0,0.0
1.24668,1.24745,1.24632,1.24671,26991.5996,2.0,0.0
1.24668,1.24948,1.2462799999999998,1.2493100000000001,25724.1992,2.0,0.0
1.249,1.2559,1.2488700000000001,1.25568,27917.5996,-2.0,0.0
1.25581,1.25661,1.25353,1.2545899999999999,26976.0,0.0,0.0
1.25483,1.25511,1.2535,1.25451,25431.5,2.0,0.0
1.25463,1.2580200000000001,1.25413,1.2578,26262.9004,-1.0,2.0
